IL,OL,RPS,test_name,TTFT,Prefill,L_TTFT,L_P95_TTFT,L_P98_TTFT,ITL,E2E,PPS,GPS,Run,MaxRun,Kvcache,MaxKvcache,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,phi,rho,T_prefill,N_concurrent,kv_high,kv_ceiling,kv_saturated,g_dITL_dRPS,h_drho_dRPS,g_acceleration,cond1_service_degradation,h_acceleration,cond2_prefill_interference,cond3_queueing,cond4_kv_saturation,prefill_saturated,is_saturated,sqrt_OL,rho_ratio,regime
6000.0,100.0,4.4,6K_100,0.404859241,0.315269365,0.428802712,0.931482148,1.082759187,0.040477346,4.383032098,27244.62222,415.6388889,18.35,45.5,0.287040341,0.711481769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.082835840571168,10.002119234793705,0.36438189499999996,19.285341231200004,False,False,False,0.008635515000000015,-3.2895894704847217,-0.024915707499999946,False,2.7870373497735637,False,False,False,False,False,10.0,1.0002119234793705,scheduler-limited
6000.0,100.0,4.6,6K_100,0.41363516,0.324044922,0.435615405,0.952034593,1.079101472,0.041495669,4.407834815,27676.85,410.3388889,20.65,41.0,0.32283941,0.640768037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0622397279581155,9.96815257997166,0.372139491,20.276040149,False,False,False,0.07358403250000009,1.675427677341188,0.06494851750000008,True,4.965017147825909,True,False,False,False,False,10.0,0.996815257997166,scheduler-limited
6000.0,100.0,4.8,6K_100,0.74611005,0.463097704,0.772381316,1.812586099,2.019991274,0.069910959,7.845680842,30760.72778,476.9166667,30.9,50.0,0.483886734,0.781303336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1222390529645003,10.67229030573018,0.676199091,37.6592680416,False,False,False,0.053040494999999965,-3.0042548338933024,-0.020543537500000125,False,-4.679682511234491,False,True,False,False,False,10.0,1.0672290305730179,scheduler-limited
6000.0,100.0,5.0,6K_100,0.549760487,0.400175385,0.575175238,1.293750656,1.507376518,0.062711867,6.583517728,30482.64444,461.3833333,27.1,58.5,0.424262995,0.914662529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.049804134837829,8.766450646414338,0.48704862000000004,32.917588640000005,False,False,False,-0.04603536749999994,-3.3747751940260664,-0.0990758624999999,False,-0.370520360132764,False,False,False,False,False,10.0,0.8766450646414338,scheduler-limited
6000.0,100.0,5.2,6K_100,0.480072862,0.357314157,0.543109576,1.276685339,1.935923038,0.051496812,5.417802881,30092.86111,444.0611111,23.65,49.0,0.36969744,0.765826222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0520656853476678,9.322380228119751,0.42857605,28.1725749812,False,False,False,0.06705259499999992,25.25599510278918,0.11308796249999986,True,28.630770296815246,True,False,False,False,False,10.0,0.9322380228119751,scheduler-limited
6000.0,100.0,5.4,6K_100,1.689382837,0.460190743,1.722259036,4.165844858,4.427912807,0.089532905,10.11700036,31724.68889,463.8611111,44.7,63.5,0.699984484,0.993366951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1299756620205723,18.86884868753002,1.599849932,54.631801944,False,True,True,0.1286765100000002,51.89235791692153,0.061623915000000265,True,26.636362814132355,True,True,True,True,True,10.0,1.8868848687530018,scheduler-limited
6000.0,100.0,5.6,6K_100,3.097190205,0.625791415,3.258431075,6.071352547,6.359178889,0.102967416,13.11864618,32214.52778,471.3111111,51.6,63.5,0.80738557,0.994375485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2740580165671052,30.079323394888338,2.994222789,73.464418608,True,True,True,0.029875302500000058,-4.51949321423158,-0.09880120750000013,False,-56.411851131153114,False,True,True,False,True,10.0,3.0079323394888338,prefill-limited
6000.0,100.0,5.8,6K_100,1.731407123,0.548083277,1.54923937,2.974920201,3.265470691,0.101483026,12.11638464,32965.83889,480.4111111,51.0,61.5,0.797866563,0.963110939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.193932139942299,17.06105140183739,1.6299240970000002,70.27503091199999,False,True,True,-0.002732730000000007,9.471538156375026,-0.032608032500000064,False,13.991031370606606,True,True,True,False,True,10.0,1.7061051401837388,scheduler-limited
6000.0,100.0,6.0,6K_100,3.450273356,0.529363197,3.661327824,6.593052763,6.792698197,0.101874324,13.15991734,32186.06667,475.3333333,50.65,63.0,0.792897595,0.987742436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2917795989497804,33.86793865743835,3.3483990319999997,78.95950404,False,True,True,0.009772684999999988,56.85055982735925,0.012505414999999995,True,47.37902167098422,True,True,True,True,True,10.0,3.3867938657438352,prefill-limited
6000.0,100.0,6.2,6K_100,4.19473999,0.620530452,4.320802118,7.505499125,7.948339491,0.1053921,14.60270471,32537.85,484.7777778,52.8,63.5,0.826737781,0.995034911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3855597060880274,39.80127533278111,4.08934789,90.536769202,True,True,True,0.02032906499999999,29.704727004465845,0.010556380000000002,True,-27.145832822893404,False,True,True,False,True,10.0,3.980127533278111,prefill-limited
6000.0,100.0,6.4,6K_100,5.032753452,0.613075124,5.05062782,9.603769141,9.951116843,0.11000595,15.68045846,32280.61333,482.3933333,54.08181818,64.0,0.846642217,0.99837083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4254191214202505,45.7498294592247,4.922747502,100.35493414400001,True,True,True,0.0129123475,26.37087035190909,-0.007416717499999989,False,-3.3338566525567543,False,True,True,False,True,10.0,4.57498294592247,prefill-limited
6000.0,100.0,6.6,6K_100,5.566505286,0.780199904,5.560307579,9.809218496,10.31989895,0.110557039,16.56330782,32602.43667,488.9272222,56.02272727,64.0,0.876495874,0.998875097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4981685444741333,50.34962347354473,5.455948247,109.31783161199998,True,True,True,0.0025800524999999887,25.836155324102226,-0.010332295000000012,False,-0.5347150278068646,False,True,True,False,True,10.0,5.034962347354473,prefill-limited
6000.0,100.0,6.8,6K_100,6.227485943,0.695649456,6.327537648,12.12911546,12.59855439,0.111037971,16.88264017,32388.7,483.405,55.31818182,63.5,0.866023697,0.994840962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5204384606415402,56.084291588865575,6.116447972,114.80195315599998,True,True,True,0.0024046600000000146,28.673340576604193,-0.00017539249999997406,False,2.8371852525019676,True,True,True,False,True,10.0,5.608429158886557,prefill-limited
