IL,OL,RPS,test_name,TTFT,Prefill,L_TTFT,L_P95_TTFT,L_P98_TTFT,ITL,E2E,PPS,GPS,Run,MaxRun,Kvcache,MaxKvcache,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,phi,rho,T_prefill,g_dITL_dRPS,h_drho_dRPS,g_acceleration,cond1_service_degradation,h_acceleration,cond2_prefill_interference,cond3_queueing,is_saturated,sqrt_OL,rho_ratio,regime
5000.0,500.0,2.0,5K_500,0.170736943,0.153139475,0.191446059,0.304102941,0.377691781,0.012235913,6.28923018,9984.385185,909.7555556,10.63333333,20.33333333,0.144447892,0.277217481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0279952431829156,13.95375588237674,0.15850103000000001,0.01148462499999999,-7.092144951360562,,False,,False,False,False,22.360679774997898,0.624030933888639,scheduler-limited
5000.0,500.0,2.2,5K_500,0.182173875,0.154471185,0.202557741,0.339728494,0.412189501,0.014532838,7.22406826,11881.15185,1058.281481,16.16666667,29.66666667,0.218913887,0.402844582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9941717178709348,12.535326892104626,0.16764103700000002,0.008785717500000002,-4.041716438300803,-0.002698907499999988,False,3.0504285130597593,False,False,False,22.360679774997898,0.5605968610185423,scheduler-limited
5000.0,500.0,2.4,5K_500,0.194311309,0.16577303,0.215637625,0.385239844,0.506229823,0.0157502,8.130434452,12987.95185,1160.366667,17.53333333,30.0,0.237015775,0.403594518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0324230107554189,12.337069307056419,0.178561109,0.0012599175000000027,-0.9328813680554673,-0.007525799999999999,False,3.108835070245336,False,False,False,22.360679774997898,0.5517305122740875,scheduler-limited
5000.0,500.0,2.6,5K_500,0.182880244,0.160654426,0.203407222,0.352644296,0.421644467,0.015036805,7.69814697,12216.89259,1095.651852,16.13333333,30.0,0.218487199,0.406309801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0239072688646291,12.16217434488244,0.16784343899999998,0.0035888550000000045,-3.336948900313762,0.002328937500000002,True,-2.4040675322582947,False,False,False,22.360679774997898,0.5439089717872221,scheduler-limited
5000.0,500.0,2.8,5K_500,0.189082513,0.163311437,0.211304777,0.356773285,0.426893733,0.017185742,8.74222552,13896.33333,1248.344444,20.66666667,32.66666667,0.279932764,0.440755107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.017381212868202,11.002289746930915,0.171896771,0.014998740000000003,-3.444605985318524,0.011409884999999998,True,-0.10765708500476201,False,False,False,22.360679774997898,0.49203735564572965,decode-limited
5000.0,500.0,3.0,5K_500,0.226862453,0.188328976,0.249195865,0.495313028,0.608528666,0.021036301,10.6209295,15256.71481,1356.822222,29.06666667,48.66666667,0.393832428,0.65971037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0097715848427915,10.78433195075503,0.20582615199999998,0.021867592499999977,-1.6646402899131358,0.006868852499999974,True,1.779965695405388,False,False,False,22.360679774997898,0.4822899866762232,decode-limited
5000.0,500.0,3.2,5K_500,0.268052449,0.18566078,0.290031545,0.726312204,0.904425772,0.025932779,12.7668923,16580.50741,1449.092593,37.06666667,57.66666667,0.502544608,0.78057926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9846142829505469,10.33643363096566,0.24211967000000004,0.0129746125,-4.38745548554544,-0.008892979999999977,False,-2.722815195632305,False,False,False,22.360679774997898,0.4622593648750838,decode-limited
5000.0,500.0,3.4,5K_500,0.236805045,0.191872032,0.2605508,0.476593296,0.585630272,0.026226146,13.40802552,16817.51481,1431.748148,37.73333333,60.0,0.511021464,0.810499095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0224930128887408,9.029349756536854,0.21057889899999999,0.010237796666666675,10.873387064373821,-0.0027368158333333243,False,15.26084254991926,True,False,False,22.360679774997898,0.40380479696475163,decode-limited
5000.0,500.0,3.8,5K_500,0.540807148,0.214117999,0.567041932,2.053803313,2.327802717,0.032075457,16.31148605,17724.68407,1550.506296,49.25757576,71.33333333,0.667705997,0.967468322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.017069596233656,16.860465869589948,0.5087316909999999,0.015402679999999995,38.985978129843,0.00516488333333332,True,28.112591065469175,True,False,False,22.360679774997898,0.7540229563343646,scheduler-limited
5000.0,500.0,4.0,5K_500,1.149897805,0.223710024,1.17513496,3.18354363,3.502548203,0.035467754,18.73442996,17681.23481,1595.510741,54.02121212,73.33333333,0.731486236,0.99200931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0564204296669024,32.420936634442654,1.114430051,0.010827932499999991,124.82144889943181,-0.004574747500000004,False,85.83547076958882,True,False,False,22.360679774997898,1.4499083641765405,scheduler-limited
