IL,OL,RPS,test_name,TTFT,Prefill,L_TTFT,L_P95_TTFT,L_P98_TTFT,ITL,E2E,PPS,GPS,Run,MaxRun,Kvcache,MaxKvcache,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,phi,rho,T_prefill,N_concurrent,kv_high,kv_ceiling,kv_saturated,g_dITL_dRPS,h_drho_dRPS,g_acceleration,cond1_service_degradation,h_acceleration,cond2_prefill_interference,cond3_queueing,cond4_kv_saturation,prefill_saturated,is_saturated,sqrt_OL,rho_ratio,regime
5000.0,200.0,2.0,5K_200,0.158973886,0.143352486,0.180366122,0.286085916,0.340584397,0.009621223,2.050325618,10302.29444,375.4333333,4.5,10.5,0.059313421,0.13871218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.065522344716467,16.523251357961456,0.149352663,4.100651236,False,False,False,0.006215799999999995,-0.9155352670111753,,False,,False,False,False,False,False,14.142135623730951,1.1683703082464376,scheduler-limited
5000.0,200.0,2.2,5K_200,0.177525586,0.151857596,0.195946972,0.355402738,0.450833457,0.010864383,2.333228979,12391.44375,454.81875,4.833333333,10.5,0.063554866,0.138363072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0737972782255558,16.34014430455922,0.166661203,5.1331037538,False,False,False,0.004017349999999999,-2.3166357526967123,-0.002198449999999996,False,-1.4011004856855371,False,False,False,False,False,14.142135623730951,1.1554226843320567,scheduler-limited
5000.0,200.0,2.4,5K_200,0.175121134,0.15380785,0.196603163,0.362675464,0.403007967,0.011228163,2.421201049,12463.51667,459.4777778,4.6,10.5,0.060624515,0.138052754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0781821785985828,15.596597056882771,0.163892971,5.8108825176,False,False,False,0.0013500699999999994,-0.8006446910108969,-0.00266728,False,1.5159910616858154,False,False,False,False,False,14.142135623730951,1.1028459542355957,scheduler-limited
5000.0,200.0,2.6,5K_200,0.182697369,0.162476618,0.20221037,0.366285425,0.462186697,0.011404411,2.446224419,12640.91667,466.4444444,5.45,12.0,0.071823119,0.158223429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.07249046838105,16.019886428154862,0.171292958,6.3601834894,False,False,False,0.005240847500000003,-2.1735710418349234,0.003890777500000004,True,-1.3729263508240266,False,False,False,False,False,14.142135623730951,1.1327770327186641,scheduler-limited
5000.0,200.0,2.8,5K_200,0.196232188,0.166361006,0.215669051,0.417734039,0.477611768,0.013324502,2.854890898,15602.76111,580.8611111,7.35,16.0,0.096761055,0.209503491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0712936581044454,14.727168640148802,0.182907686,7.993694514399999,False,False,False,0.004987720000000003,-5.163673129527951,-0.0002531275000000003,False,-2.9901020876930278,False,False,False,False,False,14.142135623730951,1.0413680813127084,scheduler-limited
5000.0,200.0,3.0,5K_200,0.186982199,0.157444711,0.207412361,0.384458476,0.450435281,0.013399499,2.822189879,14922.89444,551.7277778,6.75,18.0,0.089103957,0.238013964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05309529818988,13.954417176343682,0.17358269999999998,8.466569637000001,False,False,False,0.0065451149999999955,-2.918272058780535,0.0015573949999999927,True,2.245401070747416,False,False,False,False,False,14.142135623730951,0.9867263012898652,scheduler-limited
5000.0,200.0,3.2,5K_200,0.216178716,0.183704978,0.237353179,0.472177637,0.574383414,0.015942548,3.399267835,17739.19722,648.8659722,9.994444444,17.5,0.131692096,0.2321955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.066099294479151,13.559859816636587,0.200236168,10.877657072,False,False,False,0.0088241975,-4.168175835911759,0.002279082500000005,True,-1.249903777131224,False,False,False,False,False,14.142135623730951,0.9588268828282706,scheduler-limited
5000.0,200.0,3.4,5K_200,0.208011296,0.174012899,0.224983771,0.444017839,0.503549585,0.016929178,3.586069958,18026.68333,663.1666667,12.05,22.5,0.158626843,0.296082234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0591388306035887,12.287146841978979,0.19108211800000002,12.1926378572,False,False,False,0.0044638616666666684,-2.078144155719461,-0.004360335833333332,False,2.0900316801922982,False,False,False,False,False,14.142135623730951,0.8688324853398208,scheduler-limited
5000.0,200.0,3.8,5K_200,0.229278214,0.186665129,0.249233543,0.513550436,0.653419418,0.018620865,3.89869744,20278.32778,739.2111111,13.8,24.5,0.181757176,0.322924748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0468626027845644,12.312973323204911,0.210657349,14.815050271999999,False,False,False,0.010654136666666668,-2.2863486146002936,0.006190274999999999,True,-0.20820445888083272,False,False,False,False,False,14.142135623730951,0.8706586933407252,scheduler-limited
5000.0,200.0,4.0,5K_200,0.254563794,0.204791138,0.276356556,0.57976591,0.69905273,0.02332166,4.928613553,21640.0,800.4444444,15.3,32.0,0.201570985,0.422110163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0566601075995448,10.915337673218803,0.23124213400000002,19.714454212,False,False,False,0.0033237124999999927,-1.4259824186795043,-0.007330424166666676,False,0.8603661959207893,False,False,False,False,False,14.142135623730951,0.7718309287674007,scheduler-limited
